ID,tweet
5008, Clay Richie Edo grudge match reaches final by Azu Ishiekwene 
5009, Clay Richie The xe2 x80 x98do or die xe2 x80 x99 election in Edo state by Fred Ohwahwa 
5010, Clay Richie Offensive Against the Wrong Target By Kayode Komolafe 
5011, Clay Richie Failed state The fallacy in Lai Mohammed xe2 x80 x99s respon 
5012, Clay Richie The NPF Act 2020 Has Not Completely Disengaged Lay 
5013, Clay Richie Surviving the hard times by Dakuku Peterside 
5014, Clay Richie What President Buhari Must Do for Legacy By Dele 
5015, Clay Richie Buhari didn xe2 x80 x99t just divide Nigeria he killed her 
5016, Clay Richie Buhari xe2 x80 x99s Authoritarian Selective One Sided Visio 
5017, Clay Richie Northern Nigeria The Pretence Persists By Okey Ik 
5018, Clay Richie Buhari focused on nation building and unity of Nig 
5019, Vote and vote wisely xf0 x9f x91 x8c 
5020, As you go to bed Remember this Don say God is quiet when your Bible is closed Have blessed Night 
5021, Clay Richie Nigeria Failed State Or World Capital Of Pove 
5022, Clay Richie Ministerial performance review retreat An insider 
5023, JoeBiden ProjectLincoln PROTOCOL BE DAMN When lies during the debate should just say YOU ARE LYING xf0 x9f x91 x89 xf0 x9f x91 x89 xf0 x9f x91 x89 DESERVES NO RESPECT 
5024, Sadly the polls point to potentially enormous popular vote landslide victory for amp fear may well again carry the by slim margin America is in trouble 
5025, Clay Richie Explosive expositions at World Igbo Congress 2020 am going to 
5026, Clay Richie Edo Ondo the frozen daddy and petrol tales by 
5027, Clay Richie Steady rise of poverty in Nigeria call for nati 
5028, Ize iyamu was just too desperate to govern Edo state If he had waited for God directions and instructions as pastor this wouldn have happened xf0 x9f x98 x82 Now what the place of wait patiently on to God xf0 x9f x98 x82 
5029, The love was infectious One of the security agents had to start filming the crowd It was all Oba Oba your people have chosen you Edo people have chosen you Don xe2 x80 x99t take this for granted 
5030, Na this video make me believe say is politically wicked xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 
5031, Clay Richie Governments of Nigeria will never lift the poor ou 
5032, Clay Richie Now That Tomorrow is Here xe2 x80 xa6 By Olusegun Adeniyi 
5033, HE thanks for you fearless leadership during ur service to and is appreciated Thx to PDP Governors especially 4 the transparent primaries dat produced 
5034, This is called obliteration of TVC 
5035, Could there be end to Godfatherism in Nigeria 
5036, Obaseki is wicked He should learn how to forgive How can he beat Ize Iyamu in his Ize Iyamu own LG This is unacceptable to me 
5037, To all those who collected money from Ize Iyamu and went ahead to vote for Obaseki just want to tell you that God knows your family house 
5038, what is up fam Till the Morning is out now on audiomack Stream now 
5039, am sure Ambode will be regretting why he did not do the needful in 2019 This new normal has come to stay and it cuts across all facets of life 
5040, What is social distancing Social Distancing is when Obaseki is ahead of Ize Iyamu with over 50k votes in 10 out of 18 LGAs 
5041, After law and order visit says he will go to to heal ABC News 
5042, says schools would be open if and his administration had done their jobs CBS News 
5043, Breaking Stolen vehicle Green Toyota Salon Yaris car With plate no AUC130ZY Location Benin Pls retweet good reward awaits any info concerning the vehicle 
5044, Guess What Your Crush will be on Uniform tomorrow Make no shock you xf0 x9f x99 x84 
5045, For every single bad unproven thing throw out there about we can throw 3 times as many PROVEN things about 
5046, calls for to seize total power if he loses the Federal authorities should seize all Nevada ballots physically block voting Trump should use martial law to carry out widespread arrests 
5047, Biden knows the solution Trump pretends there is no problem 
5048, Gov Wike Tweet 
5049, is going to do some really horrible stuff to try and win lie cheat make up stories about get your cabs of soup ready large cans get them ready 
5050, With Edo election know no politician has power of his own The power belongs to the people and God is ready when the people are ready 
5051, LIVE SUNDAY EVICTION SHOW Veto Oshiomole Congratulations sir Triky Trikkytee Ebuka Biggie Chelsea 
5052, Lowest of the low 
5053, As expected the major parties in are rigging The best rigger will emerge victorious while the citizens will be the ultimate losers 
5054, How To Get Rid Of VAGINA Smell Causes amp Treatments Yeast Infection Dr funmi 
5055, It is interesting to see the bulk of the Republican elites sticking with can easily be their nominee too but they prefer to stay with 
5056, at least for now set the theme of the election campaign and is in defense Absolutely crazy 
5057, THE SEAT YOU WILL NOT RETURN do not CARE IF HAVE TO VOTE FOR THE JUNKYARD DOG PLEASE SOUND OFF EVERY STATE BOYCOTT 470 SEATS IN 35 OF ARE SEATS 435 SEATS ARE FOR AM ASKING NO AM PLEADING DO ELECT THEM 
5058, THE SEAT YOU WILL NOT RETURN DON CARE IF HAVE TO VOTE FOR THE JUNKYARD DOG PLEASE SOUND OFF EVERY STATE BOYCOTT 470 SEATS IN 35 OF ARE SEATS 435 SEATS ARE FOR AM ASKING NO AM PLEADING DO ELECT THEM WE THE PEOPLE 
5059, If Trump loses it will be the first single Rep term between two Dem presidents since Harrison lost the rematch to Cleveland in 1892 If Biden wins he will be the second Catholic elected president after John Kennedy Al Smith and John Kerry were also Catholic noms 
5060, This 20 years old young man was shot in the back 4 times by SARS police officers at elelenwo in Port Harcourt Rivers state NigeriaPolice 
5061, The All Progressives Congress and the Governor Godwin Obaseki administration in Edo State are set for showdown over the APC primary xc2 xa0 xc2 xa0election holding xc2 xa0 xc2 xa0today Monday xc2 xa0 xc2 xa0in the 192 wards of the state 
5062, Just loving that see his ral LIES 
5063, Dude it is people who vote early in person by ballot boxes not twitter bots People have to vote BEFORE day before he can screw everything on 
5064, Your only sin was that you stood against godfatherism We the people of Edo state will join you and sin too Carry go GODWIN OBASEKI 
5065, Stay awake Edo people do not sleep for the night is dark and full of terrors 
5066, Edo Peace be still xf0 x9f x99 x8f 
5067, APC representative trying to do an Orubebe sit down mister man this is fatality 
5068, one finaly LGA remaining is Ovia South West LGA 
5069, POI is from Orhionwon LGA loosing his LGA means it is all but over the people of Edo have spoken 4 4 Ogbane 
5070, where is the collation officer of Orhionmwon is he trying to change the results 
5071, Orhionmwon LGA is very important to both candidate 3 more LGA remain to complete the process so far so good it highly likely wll win this 
5072, There was violence in 2 wards Unit 5 RA10 gunshots unit6 overvoting in Etsako central and results cancelled 
5073, Etsako Central results APC 8359 PDP 7478 APC win this which was expected but another strong perfomance by PDP 
5074, Orhionmwon LGA will be the decider in this Election if win this LGA Ize iyamu have no option but to make that phone call 
5075, Etsako Central result Loading think APC will win the LGA with strong performance from PDP let us see 
5076, Etsako East APC 17011 PDP 10668 This is an APC stronghold but good performance from PDP 
5077, the way my belle dey sweet me die for this election result 
5078, Two influential students xe2 x80 x99 groups from Assam All Assam Students xe2 x80 x99 Union AASU and the Asom Jatiyatabadi Yuba Chatra Parishad AJYCP are all set to launch new political party on September 15 
5079, No weapon fashion former against me shall prosper That is the song of Governor Godwin Obaseki right now Fatherism is failure 
5080, your Timing Trump xe2 x80 x99s FAIR QUESTION If YOU TRULY BELIEVE xe2 x80 x99s comment is SO DANGEROUS then WHY as xf0 x9f x87 xba xf0 x9f x87 xb8 albeit xf0 x9f x92 xb0 hungry did you NOT REPORT the Bombshell PRIOR to via 
5081, Need say more xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 
5082, If your coat is made of grass you can xe2 x80 x99t be friends with goats Oshiomole just lost his place in edo political history all thanks to obaseki and the good people of edo state Moving forward it xe2 x80 x99s goodbye oshio Goodbye APC in edo state 
5083, My excitement has nothing to do with PDP no send them xe2 x80 x99m happy good man is allowed to served and that the will of the people has come to pass 
5084, lost my APC chairmanship because of Governor Obaseki brought Governor Obaseki from Lagos and would return him back to Lagos come 19th September 2020 xe2 x80 x9c Comrade Adams Oshiomhole xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 
5085, We are jointly going to write book in edo state Titled xe2 x80 x9chow to oppress your oppressors xe2 x80 x9c ndi Lagos and co must buy and digest it If Lagos resist tinubu he xe2 x80 x99ll relocate to Osun state 
5086, Somebody should advise tony kabaka nomoless and co to get national open university form The days of feasting on edo treasury per office of chief agbero is over 
5087, Somebody checkup on oshiomole All lives matter please xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 
5088, My poodle votes for and likes to bite liars like 
5089, Check your voter registration All active registered voters in Nevada will be mailed ballot automatically Make sure your registration is up to date by October 15 2020 
5090, Looking for work We may have great opportunity for you Do you want to be active involved in politics Well here is your start Please join us today for hiring event from 10am 2pm Come on out 
5091, This Edo state election sweet me die if only lagosians can stand up and fight like this SAY NO TO GODFATHERISM 
5092, Grass Roots After downloading hundreds of millions of dollars in donations we were shocked to see that almost half of the donations to ActBlue in 2019 claimed to be unemployed individuals 
5093, Hes going to write it off on his taxes hes only wasting the peoples money and expecting pat on the back and blowjob for it 
