ID,tweet_text
122,b'INFOGRAPHICS: A delay was recorded on the part of INEC to commence the election. @YIAGA @inecnigeria  #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/NFhn0eTgtq'
123,"b'APC Candidate, Ize-Iyamu, Votes  APC governorship candidate Osagie Ize-Iyamu casts his vote at his polling unit 026, Ward: 5, Iguododo LGA. #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/I3ZWiJjGPT'"
124,"b'Election ongoing at Urokpota Hall, Ogbe, Polling Unit 2. #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/Ijkmv3Qdbp'"
125,"b'Accreditation and voting has commenced at Ibiwe, Oba Market Premises 2. #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/psmnymci6x'"
126,"b'VOTING COMMENCES Voting has started at unit 01, Eben/New Benin 1, Adesuwa Primary school, Ward 7, Oredo Local Government. #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/ssu4WolYDv'"
127,"b'Massive Turnout As Election Begins  Edo residents are trooping out to exercise their franchise in the Governorship Election. Over 200 voters are already at Ward 12, Fire Service, Benin to partake in the election. #EdoDecides2020 #Edo2020  FOLLOW LIVE: https://t.co/71fVUZyQiX'"
128,b'INEC officials just arriving Ward 12 polling unit 1 - 18 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/WyLGSiW6Ir'
129,"b'Photos from Okemole 1, Emokpae Primary School 1, Ward 4, Oredo LGA. @GovernorObaseki  #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/CsVLHUnsUg'"
130,b'Residents await @INECnigeria officials and voting materials at Ward 12 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/RDfK63HP6O'
131,"b""OBASEKI'S POLLING UNIT  @INECnigeria officials setting up Okemole 1, Emokpae Primary School 1, Ward 4, Oredo LGA where @GovernorObaseki will cast his vote later today. #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/BBswoWoycW"""
132,"b'NON-ADHERENCE  INEC officials and residents at Polling Unit 01, Ward 12, Oredo local government flout COVID-19 safety guidelines. #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/WLrx7M1KPG'"
133,b'LIVE: Edo Decides 2020 | Sahara Reporters  Welcome to our live coverage of the 2020 Edo Governorship election. #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/u0KI9pVx7g'
134,"b'#PressPlay: Why Police Officers Perpetrate, Supervise Violence During Election #EdoDecides2020 #Edo2020 @PoliceNG  WATCH FULL VIDEO: https://t.co/8D6dVB9Y2B'"
135,b'#PressPlay: Vote Buying: Politicians Are Making Voters To Take An Oath To Vote For Them  #EdoDecides2020 #Edo2020  WATCH FULL VIDEO: https://t.co/z46goR2OLo'
136,b'#PressPlay: We Are Concerned Edo Election Will Not Be Determined By Voters But By Strong Arms Tactics -- @YIAGA  #EdoDecides2020 #Edo2020 #EdoElection  WATCH FULL VIDEO: https://t.co/CiEodbtNNZ'
137,b'BE A CITIZEN JOURNALIST! - Notice any electoral malpractice?  - Send us videos/pictures TWITTER: @SaharaReporters  FACEBOOK: Sahara Reporters EMAIL: saharareporterstv@gmail.com  #ReportYourself #EdoDecides2020 #EdoDecides #Edo2020 https://t.co/pYJr1yWHep'
138,b'Join us today as we discuss Matters Arising on the Edo 2020 Governorship Election  Time: Wednesday 5-7pm (WAT) Streaming Live On Sahara Reporters! #EdoDecides2020 #edo #Edo2020 https://t.co/oDXvrlm5PQ'
139,"b'Final Results From All LGAs Accredited VOTERS: 557443  APC: 223619  PDP: 307955  Obaseki wins with a difference of 84,336 votes #EdoDecides2020 #EdoElection  FOLLOW LIVE: https://t.co/yMHngGLhXX'"
140,"b'Final Result Of Last Local Government Area, Ovia South-West, Announced  APC: 10, 636  PDP: 12, 659  Total valid votes: 23,741 Rejected votes: 743 Total votes cast: 24,484 #EdoDecides2020 #EdoElection  FOLLOW LIVE: https://t.co/yMHngGLhXX https://t.co/hWiQIgIWkU'"
141,"b'INEC officers confirming the claim by the @OfficialPDPNig agent on the sudden disappearance of Orhionmwon LGA Collation Officer after arriving at @inecnigeria headquarters, Benin, with the election result. #EdoDecides2020 #EdoElection https://t.co/Sk1HWHg4d6'"
142,"b'INEC officers confirming the claim by the @OfficialPDPNig agent on the sudden disappearance of Orhionmwon LGA Collation Officer after arriving at @inecnigeria headquarters, Benin, with election result. #EdoDecides2020 #EdoElection'"
143,b'.@inecnigeria officials go on two hours break as results from the remaining two LGAs are being expected.  Results from Ovia South West and Orhionmwon LGAs are to be announced after the break.  #EdoDecides2020 #EdoElection   FOLLOW LIVE: https://t.co/yMHngGLhXX'
144,"b'After the announcement of election results from 16 LGAs, Obaseki leads Ize-Iyamu with 79,326 votes.   #EdoDecides2020 #EdoElection  FOLLOW LIVE: https://t.co/yMHngGLhXX'"
145,"b'A PDP party agent raises the alarm over the sudden disappearance of the INEC Collation Officer of Orhionmwon LGA. An agent of the APC, however, countered him accusing the PDP of altering election results. #EdoDecides2020 #EdoElection  FOLLOW LIVE: https://t.co/yMHngGLhXX'"
146,b'WATCH LIVE: Announcement Of Edo Governorship Election Results By INEC | Sahara Reporters https://t.co/lucNwUB8lM #EdoDecides2020 #EdoElection #Edo2020Poll https://t.co/dwSJuA4s2Z'
147,b'WATCH LIVE: Announcement Of Edo Governorship Election Results By INEC | Sahara Reporters https://t.co/lucNwUB8lM #EdoDecides2020 #EdoElection #Edo2020Poll'
148,"b'Final Result Of The 10th Local Government Area, Uhunmwonde, Announced PDP: 10,022 APC: 5,972 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/eQ9BlBfpLJ https://t.co/dTbQuXyFVs'"
149,"b'FINAL RESULT OF POLL: Esan West LGA APC - 7,189 PDP - 17,433 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/eQ9BlBfpLJ'"
150,"b'RESULT OF POLL: Egor LGA APC: 10, 202 PDP: 27, 621 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/eQ9BlBfpLJ'"
151,"b'BREAKING: Results From Seven LGAs Announced, Eleven Being Expected -- Obaseki Has Five, Ize-Iyamu Two #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/eRCOdkdYVg'"
152,"b'RESULT OF POLL: Owan East LGA APC: 19,295 PDP: 14,762 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX'"
153,"b'RESULT OF POLL: Igueben LGA PDP: 7,870  APC: 5,199 votes #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX'"
154,"b""RESULT OF POLL: Polling Unit 005, Makeke, By Agbala's House, Ward 05, Akoko Edo LGA ADC: 01 ADP: 01 APC: 45 NNPP: 01 PDP: 75 #EdoDecides2020 #Edo2020 #EdoElection FOLLOW LIVE: https://t.co/71fVUZyQiX https://t.co/zSsoqOs7FN"""
155,"b'RESULT: Ward 2, Igwobazua Ovia-Southwest APC: 1088 PDP: 1071 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX'"
156,"b'RESULT OF POLL: Idunmuonga Primary School, Polling Unit 010, Ugbeka Ward 013 APC: 43 PDP: 46 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX'"
157,"b'RESULT OF POLL: Elara Primary School, Idunmunlaoha II, Ward 02, Polling Unit 02 APC: 69 PDP: 75 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/71fVUZyQiX'"
158,b'#EdoDecides2020: Why I Refused To Sign Election Result Sheet Declaring Obaseki Winner \xe2\x80\x94 @OfficialAPCNg Agent   #EdoDecides #EdoElection  WATCH FULL VIDEO: https://t.co/SXtYheQjdN'
159,b'#EdoDecides2020: How Edo Citizens Re-elected @GovernorObaseki As Governor  #EdoDecides #EdoElection  WATCH FULL VIDEO: https://t.co/P4b8nEcVnC'
160,b'#EdoDecides2020: Announcement Of Election Result By INEC  #EdoDecides #EdoElection  WATCH FULL VIDEO: https://t.co/SpIgsGOG6g'
161,b'We have come to the end of the Live Blog for the Edo governorship election. See you in Ondo next month! https://t.co/yMHngGLhXX #EdoDecides2020 #EdoElection #Edo2020 https://t.co/b6Tub3zqxS'
162,"b'BREAKING: INEC Officially Announces Obaseki As Winner Of Edo Governorship  The Returning Officer announced Obaseki the winner after polling a total of 307,955 votes ahead of major opponent, Osagie Ize-Iyamu. #EdoDecides2020 #EdoElection  FOLLOW LIVE: https://t.co/yMHngGLhXX'"
163,b'BE A CITIZEN JOURNALIST! - Notice any electoral malpractice?  - Send us videos/pictures TWITTER: @SaharaReporters  FACEBOOK: Sahara Reporters EMAIL: saharareporterstv@gmail.com  #ReportYourself #EdoDecides2020 #EdoDecides #Edo2020 https://t.co/pYJr1yWHep'
164,b'.@inecnigeria Must Ensure People With Disability Are Not Excluded From Voting -- Disability Inclusion Expert  #EdoDecides #Edo2020  WATCH FULL VIDEO: https://t.co/XXjeFK12fq'
165,b'Voting Stopped At Egor LGA Due To Non-functional Card Readers | Sahara Reporters https://t.co/8bHgNrWzHa @inecnigeria #EdoDecides #EdoDecides2020 #EdoElection #Edo2020 https://t.co/YNW13zzTG3'
166,b'BREAKING: I\xe2\x80\x99m Disappointed In INEC \xe2\x80\x93@GovernorObaseki | Sahara Reporters https://t.co/3fIViB5fjo @inecnigeria  #EdoDecides #EdoDecides2020 #Edo2020 https://t.co/VcDQlab6Pc'
167,b'There are no words to describe the vicious cycle of corruption in Nigeria\xe2\x80\x99s public service\xf0\x9f\x98\xa2. \xe2\x81\xa3 \xe2\x81\xa3 #Nigeria #Corruption #APC #PDP #APCisPDP #PDPisAPC #Nigerians #GodSaveNigeria #WakeUpCall \xe2\x81\xa3 https://t.co/AyKiDcHeW9'
168,b'Imo North Senatorial by-election: PDP urges INEC to nullify APC\xe2\x80\x99s participation. https://t.co/UWD28aZPg5 #Imo #ImoNorth #APC #PDP #APCisPDP #PDPisAPC https://t.co/aWpSEyjeWO'
169,"b'Today in The Guardian \xe2\x80\x93 Disquiet as Edo State elects governor today. Get The Guardian on the newsstands for the latest in world news, sports, and in-depth analysis.\xe2\x81\xa3\xe2\x81\xa3  #Edo2020 #Election #INEC #FrontPage #Headline #Politics #News #Nigeria #NigerianNews #Africa #TheGuardianNg https://t.co/Z3MK215APc'"
170,"b'\xe2\x80\x9cWe must live together as brothers and sisters because without peace, development cannot take place."" https://t.co/MY5oUL7BCB  #Nigeria #KadunaState #Buhari'"
171,"b'\xe2\x80\x9cWe are calling on all political parties to commence the necessary internal restructuring to create the enabling disposition for zoning their national chairmen to the northern part of Nigeria."" https://t.co/GGCxpltqaS #Nigeria #2023Presidency #Buhari #SouthEast'"
172,"b'Practice social distancing when picking up a copy of The Guardian at your local newsstand to read the #GuardianEditorial for today, September 21, 2020.\xe2\x81\xa3\xe2\x81\xa3 \xe2\x81\xa3 #Buhari #Obasanjo #Editorial #GuardianOpEd #Opinion #Nigeria #Nigerians #Africa #Headline #News #Newspaper #TheGuardianNg https://t.co/T3wzP7RVVt'"
173,b'President Muhammadu Buhari has congratulated Governor Godwin Obaseki for his victory at Saturday\xe2\x80\x99s election conducted by INEC in Edo State. https://t.co/HqrBzUWYxz #Nigeria #Buhari #Obaseki #INEC #EdoDecides'
174,"b'""Conducting free and fair elections is one of my main concerns for our democracy, and I want this commitment to be one of the legacies I will leave behind when I depart office."" https://t.co/daFMSUJxiW #EdoDecides #Nigeria #OndoDecides #Buhari'"
175,"b'In just a few days, citizens of Edo State will go to the polls to elect a governor from among the 14 candidates that are contesting on different political https://t.co/B5qf0Vpy2H #EdoDecides #Nigeria #Buhari #INEC'"
176,"b'As the move to tinker with the 1999 Constitution gathers momentum, Emeka Anyaoku and other eminent Nigerians have called on President Muhammadu Buhari to adopt the 2005 proposal presented to his predecessor Dr Goodluck Jonathan by PRONACO. https://t.co/mWLK5ASc5Q #Nigeria #Buhari'"
177,"b'The Federal Government on Wednesday declared that Nigeria\xe2\x80\x99s 60th Independence Anniversary celebration will be observed for a whole year, ending September 30th, 2021.  https://t.co/tfrmYoM0Yc #Independence #Buhari #Nigeria #60THIndependence'"
178,"b'Today in The Guardian \xe2\x80\x93 Buhari, Jonathan, Atiku, others applaud as Obaseki returns. Get The Guardian on the newsstands for the latest in world news, sports, and in-depth analysis.  #Obaseki #Edo2020 #EdoDecides #Election  #FrontPage #Headline #News #Nigeria #Africa #TheGuardianNg https://t.co/WkEjBJqbF4'"
179,"b'The Federal Government on Wednesday declared that Nigeria\xe2\x80\x99s 60th Independence Anniversary celebration will be observed for a whole year, ending September 30th, 2021.  https://t.co/tfrmYoM0Yc #Independence #Buhari #Nigeria #60THIndependence'"
180,b'Missed any of the week\xe2\x80\x99s big stories?  Here is a selection of our top stories from the last seven days.  #FuelSubsidy #ElectricityTariff #EFCC #FuelExport #Interpol #COVID19Scam #Buhari #NewsRecap #Nigeria #Africa #Guardiantv #TheGuardianNg https://t.co/YNNyHVaUoQ'
181,"b'President Muhammadu Buhari, yesterday, received the President of the African Development Bank (AfDB), Dr Akinwumi Adesina, imploring him to lend support to his administration\xe2\x80\x99s quest to address the infrastructure deficit in Nigeria. https://t.co/3lDEI323Hk #Nigeria #Buhari'"
182,"b'The immediate past Speaker of the House of Representatives, Yakubu Dogara has, again, decamped to the ruling All Progressives Congress (APC). https://t.co/PbZPpqWI5g #Nigeria #YakubuDogara #Dogara #Politics #PDP #APC'"
183,b'APC caretaker chairman Mai Mala Buni made the disclosure on Friday after Dogara and himself met with President Muhammadu Buhari at the villa in Abuja. https://t.co/2LdTAX9GPL #Nigeria #Dogara #Politics #APC #PDP'
184,"b'""How do we trust the #election results when we break the system by mailing 100 million #ballots to people who haven\xe2\x80\x99t asked for them and waiting weeks for them to be counted. People should vote in-person to ensure their #votes are counted accurately,"" @TomFitton. #votebymail https://t.co/tXYvXVHSKn'"
185,"b'""How do we trust the #election results when we break the system by mailing 100M #ballots &amp; ballot applications to people who haven\xe2\x80\x99t asked for them and waiting weeks for them to be counted. People should vote in-person to ensure their #votes are counted accurately,"" @TomFitton. https://t.co/ShiZDNEY8H'"
186,"b'""@SaharaReporters: FINAL RESULT OF POLL: Esan West LGA APC - 7,189 PDP - 17,433 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/PHCyCKXwjb'"
187,"b'""@SaharaReporters: FINAL RESULT OF POLL: Esan West LGA APC - 7,189 PDP - 17,433 #EdoDecides2020 #Edo2020 #EdoElection  FOLLOW LIVE: https://t.co/PHCyCKXwjb'"
188,"b'Polling unit 16 ward 11 Emure, Owo Local Government SPD 2  AAC 1  ADC 3  ZLP 6  PDP 38  APC 410  #Ondo2020 #OndoDecide2020 #OndoDecides2020 #OndoElection2020 #Ondolivesmatter'"
189,"b'St Peter\xe2\x80\x99s School, St Peter\xe2\x80\x99s area, Akure Unit 25, Ward 11, Akure South, St Peter\xe2\x80\x99s Pry School, Akure. APC :41  PDP:159  ZLP: 9  #Ondo2020 #OndoDecide2020 #OndoDecides2020 #OndoElection2020 #OndoDebate2020 #OndoDecides'"
190,"b'PHOTO: Ever-busy Oba Adesida road, Akure, Deserted 11:16 AM  #OndoDecides #OndoElection2020 #ONDO2020 #Ondolivesmatter #OndoDecides2020 #Ondo4Continuity https://t.co/P3XotHvj4c'"
191,"b'#Ondo2020: Current situation at INEC office, GRA, Akure  #OndoDecides2020 https://t.co/kt0Kl2I0Gb'"
192,b'LIVE UPDATES: #OndoDecides2020 https://t.co/1cvdJLURR9   #OndoDecides2020 #Ondo2020 #OndoElection2020'
193,b'#LIVE UPDATES: #OndoDecides2020 https://t.co/1cvdJLURR9   #OndoDecides2020 #Ondoelection #OndoElectionUpdates #Ondo2020 #INEC #APC #PDP #ZLP'
194,"b'The governorship candidate of the Peoples Democratic Party (PDP) in Ondo State, Eyitayo Jegede (SAN), is optimistic of winning the election. Can he realise his ambition https://t.co/dWSnGTg35d #OndoDecides2020 #Ondo2020'"
195,"b'In the last three weeks, inter-party confrontations had peaked and campaigns marred with violence in Akure, Owo, Ijebu-Owo, Ipele and Akoko axis, with the APC and PDP trading blames.  https://t.co/GpRmz5fDgj #Ondo2020 #OndoDecides2020'"
196,"b'#SundayHeadlines 20th of September 2020  1. Anxiety as #PDP, #APC dispute Edo election results - https://t.co/Ww0ISnyGkF   2. #Shodipe: Making of an alleged serial killer - https://t.co/uyWyhC4YMz   3. #Lagos okays full reopening of churches, mosques - https://t.co/5YC5Tglph8 https://t.co/XAs7SkRVxh'"
197,"b'#EdoDecides: APC alleges party Chair\xe2\x80\x99s wife beaten, rushed to hospital https://t.co/gW3JUhaHRT   #EdoDecides #EdoElection #EdoDecides2020 #EdoElectionUpdate #GodwinObaseki #PastorOsagieIze-Iyamu #APC #PDP'"
198,b'State collation at INEC Headquarters ongoing. #EdoDecides2020 #EdoDecides #EdoElection #Edo2020 https://t.co/LSKCo3Oym9'
199,"b'New Benin 1: Ward 6  APC = 1,003 PDP = 2,788   #EdoDecides2020 #EdoDecides #EdoElection #Edo2020'"
200,"b'\xe2\x80\x9cJust like their candidate, Mr Obaseki, PDP is trying to push a narrative that they have secured the majority votes and that if APC is declared the winner, then something funny has happened.  https://t.co/FiO8Ykc501 #EdoDecides2020 #EdoElection #Edo2020 #Edo'"
201,"b'Sharing of bread after voting at Ward 2, Oredo. #EdoDecides2020 #EdoDecides #EdoElection #Edo2020 https://t.co/R8xu4sTULD'"
202,"b'#EdoDecides2020: APC alleges party chairman\xe2\x80\x99s wife beaten, rushed to hospital https://t.co/h1KKp4vMpY #Edo2020'"
203,"b'#EdoDecides2020: APC alleges party chairman\xe2\x80\x99s wife beaten, rushed to hospital https://t.co/h1KKp4vMpY #EdoNoBeLagos #Edo2020'"
204,b'Live Updates: #EdoDecides2020 https://t.co/B67XiwJwUn   #EdoNoBeLagos #EdoElection #Edo2020'
205,"b'#SundayHeadlines 20th of September 2020  1. Anxiety as #PDP, #APC dispute Edo election results - https://t.co/Ww0ISnyGkF   2. #Shodipe: Making of an alleged serial killer - https://t.co/uyWyhC4YMz   3. #Lagos okays full reopening of churches, mosques - https://t.co/5YC5Tglph8 https://t.co/XAs7SkRVxh'"
206,"b'#EdoDecides: APC alleges party Chair\xe2\x80\x99s wife beaten, rushed to hospital https://t.co/gW3JUhaHRT   #EdoDecides #EdoElection #EdoDecides2020 #EdoElectionUpdate #GodwinObaseki #PastorOsagieIze-Iyamu #APC #PDP'"
207,b'VIDEO: Jubilation in Edo over Obaseki\xe2\x80\x99s re-election https://t.co/IwbZwt1KBp #EdoDecides2020 #EdoElection'
208,"b'VIDEO: Victory parade on Ring road, Benin https://t.co/WFnuozLRVz #EdoElection #Edodecides2020'"
209,b'VIDEO: Jubilation in Edo over Obaseki\xe2\x80\x99s re-election https://t.co/IwbZwt1KBp #Edodecides2020  #EdoElection'
210,b'BREAKING: Obaseki wins Edo Governorship election https://t.co/MgDD31EYwL #EdoElection #EdoDecides2020'
211,b'Edo Governorship final results https://t.co/zEBZE4vM0n #EdoElection #EdoDecides2020'
212,b'No solution yet to electoral violence https://t.co/uqNVcT8eNL   #EdoDecides2020 #EdoElection'
213,b'State collation at INEC Headquarters ongoing. #EdoDecides2020 #EdoDecides #EdoElection #Edo2020 https://t.co/LSKCo3Oym9'
214,"b'New Benin 1: Ward 6  APC = 1,003 PDP = 2,788   #EdoDecides2020 #EdoDecides #EdoElection #Edo2020'"
215,"b'\xe2\x80\x9cJust like their candidate, Mr Obaseki, PDP is trying to push a narrative that they have secured the majority votes and that if APC is declared the winner, then something funny has happened.  https://t.co/FiO8Ykc501 #EdoDecides2020 #EdoElection #Edo2020 #Edo'"
216,"b'#EdoDecides: APC alleges party Chair\xe2\x80\x99s wife beaten, rushed to hospital https://t.co/gW3JUhaHRT   #EdoDecides #EdoElection #EdoDecides2020 #EdoElectionUpdate #GodwinObaseki #PastorOsagieIze-Iyamu #APC #PDP'"
217,b'DIG Oyebade inspects INEC headquarters ahead of collation https://t.co/nyYvZLbaAa via @YouTube  #EdoDecides #EdoElection #EdoDecides2020 #EdoElectionUpdate #GodwinObaseki #PastorOsagieIze-Iyamu #APC'
218,"b'#EdoDecides: APC alleges party Chair\xe2\x80\x99s wife beaten, rushed to hospital https://t.co/gW3JUhaHRT   #EdoDecides #EdoElection #EdoDecides2020 #EdoElectionUpdate #GodwinObaseki #PastorOsagieIze-Iyamu #APC #PDP'"
